left_shoulder_elbow_angle,left_elbow_wrist_angle,right_shoulder_elbow_angle,right_shoulder_left_shoulder,right_elbow_wrist_angle,left_shoulder_x_rel,left_shoulder_y_rel,left_elbow_x_rel,left_elbow_y_rel,left_wrist_x_rel,left_wrist_y_rel,right_shoulder_x_rel,right_shoulder_y_rel,right_elbow_x_rel,right_elbow_y_rel,right_wrist_x_rel,right_wrist_y_rel,status
2,8,5,176,3,0.07236181,0.0621118,-0.04020101,0.07298137,0.16180905,0.08229814,-0.12060302,0.08540373,0.25125628,0.06055901,-0.1959799,0.05434783,0
2,7,5,176,3,0.07142857,0.0636646,-0.04124748,0.07298137,0.16197183,0.08229814,-0.12173038,0.08540373,0.25150905,0.06055901,-0.1971831,0.05434783,0
2,8,5,176,3,0.07142857,0.0636646,-0.04124748,0.07298137,0.16197183,0.08385093,-0.12173038,0.08540373,0.25150905,0.06055901,-0.1971831,0.05434783,0
2,7,5,177,3,0.07243461,0.06521739,-0.04124748,0.07298137,0.16197183,0.08385093,-0.12173038,0.08540373,0.25150905,0.06055901,-0.1971831,0.05434783,0
2,7,5,177,3,0.07243461,0.06521739,-0.04124748,0.07298137,0.16197183,0.08385093,-0.12173038,0.08540373,0.25150905,0.06055901,-0.1971831,0.05434783,0
2,7,5,177,3,0.07243461,0.06521739,-0.04124748,0.07298137,0.16197183,0.08385093,-0.12273642,0.08540373,0.25150905,0.06055901,-0.1971831,0.05434783,0
30,87,87,179,17,0.06420022,0.07361963,-0.06202394,0.07668712,0.06746464,0.18865031,-0.06528836,0.19171779,0.07290533,0.29294479,-0.07181719,0.30368098,1
29,88,87,179,17,0.06427015,0.07503828,-0.06100218,0.07656968,0.0664488,0.19754977,-0.06427015,0.19601838,0.07189542,0.30781011,-0.07298475,0.30627871,1
29,88,87,180,17,0.06427015,0.0778626,-0.05991285,0.0778626,0.0664488,0.20152672,-0.06318083,0.19847328,0.07189542,0.31450382,-0.07298475,0.30839695,1
30,87,87,179,17,0.06427015,0.07926829,-0.05991285,0.0777439,0.06753813,0.20426829,-0.06318083,0.19969512,0.07189542,0.31707317,-0.07298475,0.31097561,1
30,87,87,180,17,0.06427015,0.0777439,-0.05882353,0.0777439,0.06862745,0.20426829,-0.06318083,0.20121951,0.07298475,0.31707317,-0.07298475,0.3125,1
30,87,87,180,17,0.06427015,0.0777439,-0.05882353,0.0777439,0.06862745,0.20426829,-0.06318083,0.20121951,0.07298475,0.31707317,-0.07189542,0.31402439,1
30,87,87,179,17,0.06427015,0.07914764,-0.05882353,0.07762557,0.06862745,0.20547945,-0.06318083,0.20243531,0.07189542,0.31811263,-0.07189542,0.31506849,1
30,87,87,179,17,0.06427015,0.07914764,-0.05882353,0.07762557,0.06862745,0.20547945,-0.06318083,0.20243531,0.07189542,0.31811263,-0.07189542,0.31506849,1
30,87,87,178,16,0.06427015,0.07914764,-0.05882353,0.0761035,0.06862745,0.20547945,-0.06318083,0.20243531,0.07298475,0.31811263,-0.07189542,0.31506849,1
30,87,87,178,16,0.06427015,0.07914764,-0.05882353,0.0761035,0.06862745,0.20547945,-0.06318083,0.20243531,0.07298475,0.31811263,-0.07189542,0.31506849,1
30,87,86,178,16,0.06427015,0.07914764,-0.0577342,0.0761035,0.06862745,0.20547945,-0.06318083,0.20243531,0.07298475,0.31811263,-0.07189542,0.31506849,1
30,87,86,178,16,0.06427015,0.08054711,-0.0577342,0.0775076,0.06862745,0.20668693,-0.06318083,0.20364742,0.07298475,0.31914894,-0.07298475,0.31610942,0
30,87,86,178,16,0.06427015,0.08054711,-0.0577342,0.07598784,0.06862745,0.20820669,-0.06318083,0.20364742,0.07298475,0.31914894,-0.07298475,0.31610942,0
30,87,86,178,16,0.06427015,0.08054711,-0.0577342,0.07598784,0.06862745,0.20820669,-0.06318083,0.20364742,0.07298475,0.31914894,-0.07407407,0.31610942,0
30,87,86,178,16,0.06427015,0.08054711,-0.0577342,0.07598784,0.06862745,0.20820669,-0.06318083,0.20212766,0.07407407,0.31914894,-0.07407407,0.31610942,0
30,86,86,178,16,0.06318083,0.07914764,-0.0577342,0.07458143,0.06862745,0.20700152,-0.06318083,0.20243531,0.07407407,0.31811263,-0.0751634,0.31506849,1
30,86,85,178,16,0.06318083,0.07914764,-0.05664488,0.07458143,0.06862745,0.20700152,-0.06318083,0.20243531,0.07407407,0.31811263,-0.0751634,0.31506849,1
30,86,85,178,16,0.06318083,0.07914764,-0.05664488,0.07458143,0.06862745,0.20700152,-0.06318083,0.20243531,0.07407407,0.31811263,-0.0751634,0.31506849,1
30,86,85,177,15,0.06318083,0.0777439,-0.05664488,0.07164634,0.06862745,0.20579268,-0.06318083,0.20121951,0.07407407,0.31707317,-0.0751634,0.31402439,1
30,86,85,177,15,0.06318083,0.07633588,-0.05664488,0.07022901,0.06862745,0.20458015,-0.06318083,0.2,0.07407407,0.31603053,-0.07625272,0.3129771,1
30,86,85,177,15,0.06318083,0.07633588,-0.05664488,0.07022901,0.06862745,0.20458015,-0.06318083,0.2,0.07407407,0.31603053,-0.07625272,0.3129771,1
30,86,85,177,15,0.06318083,0.07633588,-0.05664488,0.07022901,0.06862745,0.20458015,-0.06318083,0.2,0.07407407,0.31603053,-0.07625272,0.3129771,1
29,86,85,177,15,0.06318083,0.07633588,-0.05664488,0.07022901,0.06862745,0.20458015,-0.06318083,0.2,0.07407407,0.31603053,-0.07625272,0.31145038,1
29,86,85,177,15,0.06318083,0.07633588,-0.05664488,0.07022901,0.06862745,0.20458015,-0.06318083,0.2,0.07407407,0.31603053,-0.07625272,0.31145038,1
29,86,85,177,15,0.06318083,0.07633588,-0.05664488,0.07022901,0.06862745,0.20458015,-0.06318083,0.2,0.07407407,0.31603053,-0.07625272,0.31145038,1
30,86,85,177,15,0.06318083,0.07633588,-0.05664488,0.07022901,0.06862745,0.20458015,-0.06318083,0.19847328,0.07407407,0.31603053,-0.07625272,0.31145038,1
30,87,85,177,15,0.06318083,0.07633588,-0.05664488,0.07022901,0.06753813,0.20458015,-0.06318083,0.19847328,0.07407407,0.31603053,-0.07625272,0.31145038,1
30,87,85,177,15,0.06318083,0.07926829,-0.05664488,0.07164634,0.06753813,0.20579268,-0.06318083,0.19969512,0.07407407,0.31707317,-0.07625272,0.3125,1
30,87,85,177,15,0.06318083,0.07926829,-0.05664488,0.07164634,0.06753813,0.20579268,-0.06318083,0.19817073,0.07407407,0.31707317,-0.07625272,0.3125,1
30,87,85,177,15,0.06318083,0.08066971,-0.05664488,0.07305936,0.06753813,0.20700152,-0.06427015,0.19939117,0.07407407,0.31811263,-0.07625272,0.31354642,1
30,87,85,177,15,0.06318083,0.08066971,-0.05664488,0.07305936,0.06753813,0.20700152,-0.06427015,0.19939117,0.07407407,0.31811263,-0.07625272,0.31354642,1
30,87,85,177,15,0.06318083,0.08066971,-0.05664488,0.07305936,0.06753813,0.20700152,-0.06427015,0.19939117,0.07407407,0.31811263,-0.07625272,0.31354642,1
30,87,85,177,15,0.06420022,0.08066971,-0.0554951,0.07305936,0.06855277,0.20700152,-0.06311208,0.19939117,0.07508161,0.31811263,-0.07508161,0.31354642,1
30,87,85,177,15,0.06420022,0.07926829,-0.0554951,0.07164634,0.06855277,0.20579268,-0.06311208,0.19817073,0.07508161,0.31707317,-0.07508161,0.3125,1
30,87,85,177,15,0.06623236,0.0778626,-0.05320304,0.07022901,0.07057546,0.20458015,-0.06080347,0.19694656,0.07709012,0.31603053,-0.07274701,0.31145038,1
30,87,85,177,15,0.06825569,0.0778626,-0.05092091,0.07022901,0.07258938,0.20458015,-0.05850488,0.19694656,0.07908992,0.31603053,-0.07042254,0.31145038,1
30,87,85,177,15,0.07027027,0.0778626,-0.04864865,0.07022901,0.07459459,0.20458015,-0.05621622,0.19694656,0.08108108,0.31603053,-0.06702703,0.31145038,1
30,87,85,177,15,0.07227616,0.0778626,-0.04638619,0.07022901,0.07659115,0.20458015,-0.05393743,0.19694656,0.08306365,0.31603053,-0.06580367,0.31145038,1
30,87,85,177,15,0.07427341,0.0778626,-0.04413348,0.07022901,0.07857912,0.20458015,-0.05166846,0.19694656,0.08503767,0.31603053,-0.06350915,0.31145038,1
30,87,85,177,15,0.07526882,0.0778626,-0.04301075,0.07022901,0.07956989,0.20458015,-0.05053763,0.19694656,0.08602151,0.31603053,-0.06236559,0.31145038,1
30,87,85,177,15,0.07526882,0.0778626,-0.04301075,0.07022901,0.07956989,0.20458015,-0.04946237,0.19694656,0.08602151,0.31450382,-0.06236559,0.31145038,1
30,87,85,177,15,0.07526882,0.07926829,-0.04301075,0.07164634,0.07956989,0.20579268,-0.04946237,0.19817073,0.08602151,0.31554878,-0.06236559,0.3125,1
30,87,85,177,15,0.07526882,0.07926829,-0.04301075,0.07164634,0.07956989,0.20579268,-0.04946237,0.19817073,0.08602151,0.31554878,-0.06236559,0.3125,1
30,87,85,177,15,0.07526882,0.07926829,-0.04301075,0.07164634,0.07849462,0.20579268,-0.04946237,0.19817073,0.08494624,0.31554878,-0.06236559,0.3125,1
30,87,85,177,15,0.07626208,0.07926829,-0.04189044,0.07164634,0.07948443,0.20579268,-0.04833512,0.19817073,0.08592911,0.31554878,-0.06122449,0.3125,1
30,87,85,177,15,0.07626208,0.08066971,-0.04189044,0.07305936,0.07948443,0.20700152,-0.04833512,0.19939117,0.08592911,0.31659056,-0.06122449,0.31354642,1
30,87,85,177,15,0.07725322,0.08066971,-0.04077253,0.07305936,0.0804721,0.20547945,-0.0472103,0.19939117,0.08690987,0.31659056,-0.06008584,0.31354642,1
30,87,85,177,15,0.07725322,0.08066971,-0.04077253,0.07305936,0.0804721,0.20700152,-0.0472103,0.19939117,0.08690987,0.31659056,-0.06008584,0.31354642,1
30,87,85,177,15,0.07725322,0.08066971,-0.04077253,0.07305936,0.0804721,0.20700152,-0.0472103,0.19939117,0.08690987,0.31659056,-0.06008584,0.31354642,1
30,87,85,176,15,0.07725322,0.08219178,-0.04077253,0.07305936,0.0804721,0.20700152,-0.0472103,0.20091324,0.08690987,0.31659056,-0.06008584,0.31354642,1
30,87,85,176,15,0.07725322,0.08358663,-0.04077253,0.07294833,0.0804721,0.20820669,-0.0472103,0.20212766,0.08690987,0.31762918,-0.06008584,0.31458967,1
30,87,85,176,15,0.07725322,0.08358663,-0.04077253,0.07294833,0.0804721,0.20820669,-0.0472103,0.20212766,0.08690987,0.31762918,-0.06008584,0.31458967,1
30,87,85,176,15,0.07725322,0.08358663,-0.04077253,0.07294833,0.0804721,0.20820669,-0.0472103,0.20212766,0.08690987,0.31762918,-0.06008584,0.31458967,1
30,87,85,176,15,0.07725322,0.08358663,-0.04077253,0.07294833,0.0804721,0.20820669,-0.0472103,0.20212766,0.08690987,0.31762918,-0.06008584,0.31458967,1
30,87,85,176,15,0.07725322,0.08358663,-0.04077253,0.07294833,0.0804721,0.20820669,-0.0472103,0.20212766,0.08690987,0.31762918,-0.05901288,0.31306991,1
30,87,85,176,15,0.07725322,0.08358663,-0.04077253,0.07294833,0.0804721,0.20820669,-0.0472103,0.20212766,0.08690987,0.31762918,-0.05901288,0.31306991,1
30,87,86,176,15,0.07725322,0.08358663,-0.04184549,0.07294833,0.0804721,0.20820669,-0.0472103,0.20212766,0.08690987,0.31762918,-0.06008584,0.31306991,1
30,88,86,176,15,0.07832618,0.08358663,-0.04184549,0.07294833,0.0804721,0.20820669,-0.0472103,0.20212766,0.08690987,0.31762918,-0.06008584,0.31306991,1
30,88,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08145766,0.20820669,-0.04608789,0.20212766,0.08788853,0.31762918,-0.05894962,0.31306991,1
30,88,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08145766,0.20820669,-0.04608789,0.20212766,0.08788853,0.31762918,-0.05787781,0.31306991,1
30,88,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08145766,0.20820669,-0.04608789,0.20212766,0.08788853,0.31762918,-0.05787781,0.31306991,1
30,88,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08145766,0.20820669,-0.04608789,0.20212766,0.08788853,0.31762918,-0.05787781,0.31306991,1
30,88,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08145766,0.20820669,-0.04608789,0.20212766,0.08788853,0.31762918,-0.05787781,0.31306991,1
30,88,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08145766,0.20820669,-0.04608789,0.20212766,0.08788853,0.31762918,-0.05787781,0.31306991,1
30,88,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08145766,0.20820669,-0.04608789,0.20212766,0.08788853,0.31762918,-0.05787781,0.31306991,1
30,87,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08252947,0.20820669,-0.04608789,0.20212766,0.08788853,0.31762918,-0.05787781,0.31306991,1
30,87,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08252947,0.20820669,-0.04608789,0.20212766,0.08788853,0.31762918,-0.05787781,0.31306991,1
29,87,86,176,15,0.07931404,0.08358663,-0.04072883,0.07294833,0.08252947,0.20820669,-0.04608789,0.20212766,0.08896034,0.31762918,-0.05894962,0.31155015,1
29,86,85,176,15,0.07725322,0.08358663,-0.04184549,0.07294833,0.08261803,0.20516717,-0.04828326,0.2006079,0.08905579,0.31610942,-0.06008584,0.31155015,1
29,86,85,176,15,0.07725322,0.08219178,-0.04184549,0.07153729,0.08261803,0.20395738,-0.04828326,0.19939117,0.09012876,0.31506849,-0.06330472,0.31050228,1
28,85,85,176,15,0.07725322,0.08371385,-0.04184549,0.07305936,0.08369099,0.20395738,-0.04935622,0.19939117,0.0944206,0.31506849,-0.06545064,0.31050228,1
27,84,84,176,14,0.07618026,0.08231707,-0.04184549,0.07164634,0.08476395,0.2027439,-0.05042918,0.19817073,0.09763948,0.3125,-0.06866953,0.30945122,1
25,82,83,176,13,0.07518797,0.08231707,-0.04296455,0.07317073,0.08592911,0.20121951,-0.05370569,0.19817073,0.10311493,0.31097561,-0.07518797,0.30640244,1
23,80,80,176,12,0.07311828,0.08231707,-0.04408602,0.07317073,0.08709677,0.19969512,-0.05806452,0.19817073,0.10860215,0.30182927,-0.0827957,0.30182927,0
22,78,78,177,11,0.07311828,0.08231707,-0.04301075,0.07469512,0.08924731,0.19664634,-0.06129032,0.19664634,0.11612903,0.29878049,-0.08924731,0.29878049,0
19,76,74,177,11,0.07212056,0.08231707,-0.04413348,0.07621951,0.09041981,0.19054878,-0.06781485,0.19359756,0.12055974,0.28810976,-0.09903122,0.28963415,0
17,73,71,178,11,0.07112069,0.08231707,-0.04525862,0.0777439,0.09267241,0.18445122,-0.07219828,0.19207317,0.125,0.2804878,-0.10668103,0.2804878,0
16,68,68,178,10,0.0700431,0.08231707,-0.04525862,0.0777439,0.09698276,0.18140244,-0.07543103,0.1875,0.13469828,0.27591463,-0.11530172,0.27286585,0
13,65,66,178,9,0.06903991,0.08079268,-0.04746494,0.0777439,0.10140237,0.17987805,-0.0798274,0.18445122,0.14131607,0.2652439,-0.12405609,0.26067073,0
12,60,61,178,8,0.06903991,0.08079268,-0.04746494,0.0777439,0.10679612,0.17530488,-0.08522114,0.17682927,0.15318231,0.26219512,-0.13268608,0.25304878,0
12,57,56,178,7,0.06803456,0.08079268,-0.04859611,0.0777439,0.10799136,0.16920732,-0.09395248,0.17530488,0.1587473,0.25,-0.14470842,0.25152439,0
11,51,52,178,6,0.06803456,0.0778626,-0.04859611,0.07328244,0.11447084,0.16183206,-0.09827214,0.16641221,0.16954644,0.23664122,-0.15442765,0.24274809,0
10,48,49,177,4,0.06500542,0.07633588,-0.05200433,0.07022901,0.11809317,0.16030534,-0.10617551,0.15877863,0.17768147,0.22442748,-0.16576381,0.23358779,0
8,43,47,176,3,0.06086957,0.07633588,-0.05543478,0.06717557,0.12065217,0.15572519,-0.11304348,0.15419847,0.1826087,0.21221374,-0.18369565,0.22137405,0
6,40,41,177,2,0.05984766,0.07480916,-0.05658324,0.06717557,0.12078346,0.1480916,-0.11860718,0.14351145,0.18715996,0.19847328,-0.19042437,0.19541985,0
6,36,36,176,1,0.05882353,0.07469512,-0.0577342,0.06554878,0.12418301,0.14329268,-0.12418301,0.13414634,0.19281046,0.18140244,-0.19825708,0.18445122,0
4,31,32,176,0,0.0557377,0.0761035,-0.06120219,0.06697108,0.12786885,0.1369863,-0.13114754,0.12937595,0.20437158,0.17199391,-0.20437158,0.16894977,0
4,27,29,177,1,0.05579869,0.07446809,-0.06236324,0.0668693,0.13238512,0.12917933,-0.13238512,0.12158055,0.21334792,0.1656535,-0.20897155,0.15805471,0
3,24,26,177,1,0.05579869,0.07283763,-0.06236324,0.06676783,0.13347921,0.12139605,-0.1345733,0.1168437,0.21334792,0.15326252,-0.21225383,0.14264036,0
2,22,23,178,0,0.05579869,0.07261725,-0.06236324,0.06807867,0.13347921,0.11649017,-0.13894967,0.11346445,0.21553611,0.1376702,-0.21881838,0.13313162,0
1,21,19,178,1,0.05579869,0.06959153,-0.06126915,0.06656581,0.13238512,0.11043873,-0.13894967,0.10438729,0.21115974,0.11497731,-0.21772429,0.11346445,0
0,18,17,179,2,0.05579869,0.06656581,-0.06126915,0.06505295,0.1356674,0.10438729,-0.14113786,0.09984871,0.21991247,0.10590015,-0.22319475,0.10287443,0
0,16,15,180,2,0.05579869,0.06646526,-0.06126915,0.06646526,0.13785558,0.09969789,-0.14223195,0.09667674,0.22647702,0.09667674,-0.22428884,0.09214502,0
0,13,12,180,2,0.0547046,0.06646526,-0.06126915,0.06646526,0.13785558,0.09365559,-0.14113786,0.09063444,0.22319475,0.08761329,-0.22319475,0.08610272,0
0,10,9,180,3,0.05366922,0.06646526,-0.06133625,0.06646526,0.13910186,0.08912387,-0.14129244,0.08459215,0.22562979,0.0755287,-0.2245345,0.08006042,0
1,9,9,179,3,0.05366922,0.06354009,-0.06133625,0.06505295,0.13910186,0.08320726,-0.14129244,0.08320726,0.2245345,0.06505295,-0.22124863,0.06959153,0
1,8,7,179,3,0.05366922,0.06354009,-0.06133625,0.06505295,0.13800657,0.08018154,-0.14129244,0.08018154,0.22343921,0.06051437,-0.22234392,0.06505295,0
2,7,7,178,4,0.05366922,0.06060606,-0.06133625,0.06363636,0.13800657,0.07575758,-0.14129244,0.07727273,0.22124863,0.0530303,-0.22562979,0.06060606,0
2,5,6,178,3,0.05366922,0.05775076,-0.06133625,0.06079027,0.13800657,0.06838906,-0.14129244,0.07294833,0.21905805,0.04863222,-0.2245345,0.056231,0
1,5,5,178,3,0.05257393,0.056231,-0.06133625,0.06079027,0.13691128,0.0668693,-0.14129244,0.07142857,0.2135816,0.04711246,-0.22343921,0.056231,0
2,5,4,177,3,0.05257393,0.05471125,-0.06133625,0.06079027,0.13691128,0.06534954,-0.14129244,0.06990881,0.21248631,0.04407295,-0.22343921,0.05319149,0
2,5,5,178,3,0.05257393,0.05182927,-0.06133625,0.05640244,0.13691128,0.0625,-0.14129244,0.06707317,0.21139102,0.03963415,-0.22343921,0.04878049,0
2,5,5,178,3,0.05153509,0.05182927,-0.0625,0.05640244,0.13596491,0.0625,-0.14364035,0.06707317,0.21052632,0.03963415,-0.22368421,0.0472561,0
2,4,4,178,3,0.05153509,0.05038168,-0.0625,0.05496183,0.13486842,0.05954198,-0.14364035,0.06412214,0.21052632,0.03664122,-0.22039474,0.04427481,0
2,4,5,178,3,0.05153509,0.05038168,-0.0625,0.05343511,0.13486842,0.05954198,-0.14364035,0.06412214,0.20942982,0.03664122,-0.21710526,0.04427481,0
2,4,4,178,3,0.05153509,0.04892966,-0.0625,0.05351682,0.13486842,0.05810398,-0.14364035,0.06269113,0.20942982,0.0351682,-0.21600877,0.04281346,0
2,4,4,178,3,0.05153509,0.04892966,-0.0625,0.05351682,0.13596491,0.05810398,-0.14364035,0.06269113,0.21162281,0.0351682,-0.21600877,0.04281346,0
2,4,4,178,3,0.05263158,0.04892966,-0.0625,0.05351682,0.1370614,0.05810398,-0.14364035,0.06269113,0.21381579,0.03669725,-0.21600877,0.04281346,0
2,4,4,178,3,0.05263158,0.04892966,-0.0625,0.05351682,0.1370614,0.05810398,-0.14364035,0.06269113,0.21600877,0.03669725,-0.21491228,0.04281346,0
2,4,4,178,3,0.05263158,0.04892966,-0.06140351,0.05351682,0.13815789,0.05810398,-0.14254386,0.06269113,0.21600877,0.03669725,-0.21491228,0.04281346,0
2,4,4,178,3,0.05263158,0.04892966,-0.06140351,0.05351682,0.13815789,0.05810398,-0.14035088,0.06269113,0.21820175,0.03669725,-0.21381579,0.04434251,0
2,4,4,178,3,0.05263158,0.04892966,-0.06030702,0.05351682,0.13925439,0.05810398,-0.14035088,0.06269113,0.21820175,0.03669725,-0.21491228,0.04434251,0
2,4,4,178,3,0.05263158,0.04892966,-0.06030702,0.05351682,0.13925439,0.05810398,-0.14035088,0.06269113,0.21820175,0.03669725,-0.21600877,0.04434251,0
2,4,4,178,3,0.05263158,0.0474732,-0.06030702,0.05206738,0.13925439,0.05666156,-0.14144737,0.06125574,0.21710526,0.03522205,-0.22039474,0.04287902,0
2,4,4,178,3,0.05263158,0.0474732,-0.06030702,0.05206738,0.13925439,0.05666156,-0.14144737,0.06125574,0.21710526,0.03522205,-0.22039474,0.04287902,0
2,4,4,178,3,0.05263158,0.0474732,-0.06030702,0.05206738,0.13815789,0.05666156,-0.14035088,0.06125574,0.21600877,0.03522205,-0.21929825,0.04287902,0
2,4,4,178,3,0.05263158,0.04892966,-0.06030702,0.05351682,0.13815789,0.05810398,-0.14035088,0.06269113,0.21600877,0.0382263,-0.21929825,0.04587156,0
2,4,4,178,3,0.05159166,0.04892966,-0.06147091,0.05351682,0.13721186,0.05810398,-0.14160263,0.06269113,0.21405049,0.0382263,-0.22063666,0.04587156,0
1,4,4,178,3,0.05159166,0.04892966,-0.06147091,0.05351682,0.13721186,0.05810398,-0.14160263,0.06269113,0.21405049,0.0382263,-0.22063666,0.04740061,0
1,4,4,178,3,0.05159166,0.0474732,-0.06147091,0.05206738,0.13721186,0.05666156,-0.14050494,0.06125574,0.21405049,0.03675345,-0.21953897,0.0474732,0
32,87,81,174,15,0.05888768,0.06542056,-0.04907306,0.04984424,0.06215921,0.18068536,-0.06215921,0.1728972,0.06761178,0.28504673,-0.07633588,0.28816199,1
31,87,84,176,14,0.05786026,0.06074766,-0.05240175,0.04984424,0.06113537,0.18068536,-0.06113537,0.17601246,0.06768559,0.28504673,-0.07641921,0.28816199,1
31,87,85,177,15,0.0568306,0.05607477,-0.05464481,0.04984424,0.06010929,0.17757009,-0.06229508,0.17601246,0.06666667,0.2834891,-0.07650273,0.28660436,1
31,87,85,177,15,0.0568306,0.05607477,-0.05464481,0.04984424,0.06010929,0.17757009,-0.06229508,0.17757009,0.06666667,0.2834891,-0.07540984,0.28816199,1
31,87,85,178,15,0.0568306,0.05451713,-0.0557377,0.05140187,0.06120219,0.17757009,-0.06229508,0.17757009,0.06666667,0.2834891,-0.07540984,0.28816199,1
31,87,86,178,15,0.0568306,0.05598756,-0.0557377,0.05287714,0.06120219,0.17884914,-0.06120219,0.17884914,0.06666667,0.28460342,-0.07540984,0.28926905,1
31,87,86,179,15,0.0568306,0.05736434,-0.0557377,0.05581395,0.06120219,0.18139535,-0.06120219,0.18294574,0.06666667,0.28682171,-0.07540984,0.29147287,1
31,87,86,179,16,0.0568306,0.05736434,-0.0557377,0.05581395,0.06120219,0.17984496,-0.06120219,0.18139535,0.06666667,0.28682171,-0.07540984,0.29147287,1
31,87,86,179,16,0.05786026,0.05736434,-0.05458515,0.05581395,0.06222707,0.17984496,-0.06004367,0.18139535,0.06768559,0.28682171,-0.07423581,0.28992248,1
31,87,86,179,16,0.05888768,0.05590062,-0.05343511,0.05434783,0.06324973,0.17857143,-0.05888768,0.18012422,0.06870229,0.28571429,-0.07306434,0.28881988,1
31,87,86,179,16,0.05888768,0.05590062,-0.05343511,0.05434783,0.06324973,0.17857143,-0.05888768,0.18012422,0.06870229,0.28571429,-0.07306434,0.28881988,1
31,87,86,179,16,0.05991285,0.05590062,-0.05228758,0.05434783,0.06427015,0.17857143,-0.0577342,0.18012422,0.06971678,0.28416149,-0.0708061,0.28881988,1
31,87,86,178,15,0.05991285,0.05590062,-0.05228758,0.05279503,0.06427015,0.17857143,-0.0577342,0.18012422,0.06971678,0.28416149,-0.0708061,0.28881988,1
31,87,86,178,15,0.05991285,0.05590062,-0.05228758,0.05279503,0.06427015,0.17857143,-0.0577342,0.18012422,0.06971678,0.28416149,-0.0708061,0.28881988,1
31,87,86,178,15,0.05991285,0.05590062,-0.05228758,0.05279503,0.06427015,0.17857143,-0.0577342,0.18012422,0.06971678,0.28416149,-0.0708061,0.28881988,1
31,87,86,178,15,0.05991285,0.05590062,-0.05228758,0.05279503,0.06427015,0.17857143,-0.0577342,0.18012422,0.06971678,0.28416149,-0.0708061,0.28881988,1
31,86,86,178,16,0.05991285,0.05590062,-0.05228758,0.05279503,0.06535948,0.17857143,-0.0577342,0.18012422,0.06971678,0.28416149,-0.0708061,0.28881988,1
31,86,86,178,16,0.05991285,0.05590062,-0.05228758,0.05279503,0.06535948,0.17857143,-0.0577342,0.18012422,0.06971678,0.28416149,-0.0708061,0.28881988,1
31,86,86,178,16,0.05991285,0.05590062,-0.05228758,0.05279503,0.06535948,0.17857143,-0.0577342,0.18012422,0.06971678,0.28416149,-0.0708061,0.28881988,1
31,86,86,178,16,0.05991285,0.05590062,-0.05228758,0.05279503,0.06535948,0.17857143,-0.0577342,0.18012422,0.06971678,0.28416149,-0.0708061,0.28881988,1
31,86,86,178,16,0.05991285,0.05443235,-0.05228758,0.05132193,0.06535948,0.17729393,-0.0577342,0.17884914,0.06971678,0.28304821,-0.0708061,0.28771384,1
31,86,86,178,16,0.05991285,0.05443235,-0.05228758,0.05132193,0.06535948,0.17573872,-0.0577342,0.17729393,0.06971678,0.28304821,-0.0708061,0.28771384,1
31,86,86,178,16,0.05991285,0.05443235,-0.05228758,0.05132193,0.06535948,0.17573872,-0.0577342,0.17729393,0.06971678,0.28304821,-0.0708061,0.28771384,1
31,86,86,178,16,0.05991285,0.05443235,-0.05228758,0.05132193,0.06535948,0.17573872,-0.0577342,0.17729393,0.06971678,0.28304821,-0.0708061,0.28771384,1
31,86,86,178,16,0.05991285,0.05443235,-0.05228758,0.05132193,0.06535948,0.17573872,-0.0577342,0.17729393,0.06971678,0.28304821,-0.0708061,0.28771384,1
31,86,86,179,16,0.05991285,0.05443235,-0.05228758,0.05287714,0.06535948,0.17573872,-0.0577342,0.17729393,0.06971678,0.28304821,-0.0708061,0.28771384,1
31,86,86,179,16,0.05991285,0.05443235,-0.05228758,0.05287714,0.06535948,0.17573872,-0.0577342,0.17729393,0.06971678,0.28304821,-0.0708061,0.28771384,1
31,86,86,179,16,0.05991285,0.0529595,-0.05228758,0.05140187,0.06535948,0.17445483,-0.0577342,0.17601246,0.06971678,0.28193146,-0.0708061,0.28660436,1
31,86,87,179,16,0.05991285,0.0529595,-0.05337691,0.05140187,0.06535948,0.17445483,-0.0577342,0.17601246,0.06971678,0.28193146,-0.0708061,0.28660436,1
31,86,87,179,16,0.05991285,0.0529595,-0.05337691,0.05140187,0.06535948,0.17445483,-0.0577342,0.17601246,0.06971678,0.28193146,-0.0708061,0.28504673,0
31,86,87,178,16,0.0609358,0.0529595,-0.05223069,0.04984424,0.0663765,0.17445483,-0.05658324,0.17601246,0.07072905,0.28193146,-0.06964091,0.28504673,0
31,86,87,179,16,0.0609358,0.05140187,-0.05223069,0.04984424,0.0663765,0.17445483,-0.05658324,0.17601246,0.07072905,0.28193146,-0.06964091,0.28504673,0
